"Date Printed: Friday, April 21, 2023 1:27:55 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,701","109.9","1,547,418"
"Gonorrhea","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,457","94.8","1,537,526"
"Gonorrhea","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,380","90.5","1,524,957"
"Gonorrhea","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,428","94.3","1,514,218"
"Gonorrhea","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,350","89.8","1,503,364"
"Gonorrhea","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,186","79.4","1,494,016"
"Gonorrhea","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,373","93.6","1,467,168"
"Gonorrhea","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,457","100.0","1,457,423"
"Chlamydia","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8,829","555.1","1,590,638"
"Chlamydia","2019","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","9,282","583.5","1,590,638"
"Chlamydia","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8,015","507.1","1,580,702"
"Chlamydia","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8,582","546.6","1,570,194"
"Chlamydia","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8,186","524.7","1,560,031"
"Chlamydia","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","7,950","513.8","1,547,418"
"Chlamydia","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","7,482","486.6","1,537,526"
"Chlamydia","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","7,281","477.5","1,524,957"
"Chlamydia","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","6,728","444.3","1,514,218"
"Chlamydia","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","6,758","449.5","1,503,364"
"Chlamydia","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","5,111","342.1","1,494,016"
"Chlamydia","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","5,419","369.4","1,467,168"
"Chlamydia","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","5,557","381.3","1,457,423"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","50","3.1","1,590,638"
"Early Non-Primary, Non-Secondary Syphilis","2019","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","46","2.9","1,590,638"
"Early Non-Primary, Non-Secondary Syphilis","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","37","2.3","1,580,702"
"Early Non-Primary, Non-Secondary Syphilis","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","26","1.7","1,570,194"
"Early Non-Primary, Non-Secondary Syphilis","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","19","1.2","1,560,031"
"Early Non-Primary, Non-Secondary Syphilis","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","5","0.3","1,547,418"
"Early Non-Primary, Non-Secondary Syphilis","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","19","1.2","1,537,526"
"Early Non-Primary, Non-Secondary Syphilis","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","14","0.9","1,524,957"
"Early Non-Primary, Non-Secondary Syphilis","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8","0.5","1,514,218"
"Early Non-Primary, Non-Secondary Syphilis","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","1,503,364"
"Early Non-Primary, Non-Secondary Syphilis","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","1,494,016"
"Early Non-Primary, Non-Secondary Syphilis","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","6","0.4","1,467,168"
"Early Non-Primary, Non-Secondary Syphilis","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","0","0.0","1,457,423"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","104","6.5","1,590,638"
"Primary and Secondary Syphilis","2019","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","135","8.5","1,590,638"
"Primary and Secondary Syphilis","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","119","7.5","1,580,702"
"Primary and Secondary Syphilis","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","43","2.7","1,570,194"
"Primary and Secondary Syphilis","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","67","4.3","1,560,031"
"Primary and Secondary Syphilis","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","45","2.9","1,547,418"
"Primary and Secondary Syphilis","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","50","3.3","1,537,526"
"Primary and Secondary Syphilis","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","41","2.7","1,524,957"
"Primary and Secondary Syphilis","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","8","0.5","1,514,218"
"Primary and Secondary Syphilis","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","10","0.7","1,503,364"
"Primary and Secondary Syphilis","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","12","0.8","1,494,016"
"Primary and Secondary Syphilis","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","5","0.3","1,467,168"
"Primary and Secondary Syphilis","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","15","1.0","1,457,423"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,120","70.2","1,595,549"
"AIDS prevalence","2019","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,076","67.7","1,588,602"
"AIDS prevalence","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,049","66.4","1,580,148"
"AIDS prevalence","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,043","66.4","1,570,999"
"AIDS prevalence","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,038","66.5","1,560,831"
"AIDS prevalence","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,041","67.2","1,548,088"
"AIDS prevalence","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,017","66.1","1,538,055"
"AIDS prevalence","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","981","64.3","1,525,389"
"AIDS prevalence","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","961","63.5","1,514,509"
"AIDS prevalence","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","959","63.8","1,503,567"
"AIDS prevalence","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","920","61.6","1,494,058"
"AIDS prevalence","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","818","55.8","1,467,198"
"AIDS prevalence","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","778","53.4","1,457,464"
"HIV prevalence","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","2,324","145.7","1,595,549"
"HIV prevalence","2019","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","2,221","139.8","1,588,602"
"HIV prevalence","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","2,159","136.6","1,580,148"
"HIV prevalence","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","2,108","134.2","1,570,999"
"HIV prevalence","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","2,042","130.8","1,560,831"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,985","128.2","1,548,088"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,929","125.4","1,538,055"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,848","121.1","1,525,389"
"HIV prevalence","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,812","119.6","1,514,509"
"HIV prevalence","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,777","118.2","1,503,567"
"HIV prevalence","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,726","115.5","1,494,058"
"HIV prevalence","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,510","102.9","1,467,198"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Both sexes","1,426","97.8","1,457,464"
"Gonorrhea","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","5,955","230.7","2,581,326"
"Gonorrhea","2019","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","6,512","252.3","2,581,326"
"Gonorrhea","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","6,468","255.6","2,530,367"
"Gonorrhea","2017","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","5,513","222.5","2,477,750"
"Gonorrhea","2016","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","4,370","179.8","2,430,032"
"Gonorrhea","2015","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","3,627","152.1","2,385,017"
"Gonorrhea","2014","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","3,185","136.0","2,341,675"
"Gonorrhea","2013","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","2,709","117.7","2,302,517"
"Gonorrhea","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","2,263","99.7","2,270,625"
"Gonorrhea","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","1,993","89.1","2,237,299"
"Gonorrhea","2010","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","1,720","77.4","2,223,265"
"Gonorrhea","2009","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","1,718","80.2","2,141,832"
"Gonorrhea","2008","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","2,167","102.3","2,118,616"
"Chlamydia","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","13,650","528.8","2,581,326"
"Chlamydia","2019","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","17,819","690.3","2,581,326"
"Chlamydia","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","17,494","691.4","2,530,367"
"Chlamydia","2017","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","16,251","655.9","2,477,750"
"Chlamydia","2016","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","14,637","602.3","2,430,032"
"Chlamydia","2015","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","12,913","541.4","2,385,017"
"Chlamydia","2014","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","11,830","505.2","2,341,675"
"Chlamydia","2013","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","11,768","511.1","2,302,517"
"Chlamydia","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","11,129","490.1","2,270,625"
"Chlamydia","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","10,491","468.9","2,237,299"
"Chlamydia","2010","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","9,645","433.8","2,223,265"
"Chlamydia","2009","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","10,028","468.2","2,141,832"
"Chlamydia","2008","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","9,642","455.1","2,118,616"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","349","13.5","2,581,326"
"Early Non-Primary, Non-Secondary Syphilis","2019","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","522","20.2","2,581,326"
"Early Non-Primary, Non-Secondary Syphilis","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","512","20.2","2,530,367"
"Early Non-Primary, Non-Secondary Syphilis","2017","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","498","20.1","2,477,750"
"Early Non-Primary, Non-Secondary Syphilis","2016","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","510","21.0","2,430,032"
"Early Non-Primary, Non-Secondary Syphilis","2015","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","439","18.4","2,385,017"
"Early Non-Primary, Non-Secondary Syphilis","2014","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","389","16.6","2,341,675"
"Early Non-Primary, Non-Secondary Syphilis","2013","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","232","10.1","2,302,517"
"Early Non-Primary, Non-Secondary Syphilis","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","214","9.4","2,270,625"
"Early Non-Primary, Non-Secondary Syphilis","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","166","7.4","2,237,299"
"Early Non-Primary, Non-Secondary Syphilis","2010","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","178","8.0","2,223,265"
"Early Non-Primary, Non-Secondary Syphilis","2009","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","137","6.4","2,141,832"
"Early Non-Primary, Non-Secondary Syphilis","2008","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","168","7.9","2,118,616"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","720","27.9","2,581,326"
"Primary and Secondary Syphilis","2019","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","2,581,326"
"Primary and Secondary Syphilis","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Both sexes","682","27.0","2,530,367"
